time,latitude,longitude,sst
1980-01-01,37.5,135.0,286.53613
1980-01-01,37.5,142.5,289.00043
1980-01-01,37.5,145.0,290.1515
1980-01-01,37.5,147.5,290.68796
1980-01-01,37.5,150.0,291.09946
1980-01-01,37.5,152.5,289.85757
1980-01-01,37.5,155.0,288.91098
1980-01-01,37.5,157.5,288.54944
1980-01-01,37.5,160.0,289.11966
1980-01-01,37.5,162.5,288.52484
1980-01-01,37.5,165.0,288.18683
1980-01-01,37.5,167.5,288.5345
1980-01-01,37.5,170.0,288.51172
1980-01-01,37.5,172.5,288.54706
1980-01-01,37.5,175.0,288.76733
1980-01-01,37.5,177.5,288.19025
1980-01-01,35.0,-180.0,289.6487
1980-01-01,35.0,-177.5,289.68512
1980-01-01,35.0,-175.0,289.51562
1980-01-01,35.0,-172.5,289.16983
1980-01-01,35.0,-170.0,288.83984
1980-01-01,35.0,-167.5,288.60382
1980-01-01,35.0,-165.0,288.21384
1980-01-01,35.0,-162.5,287.97382
1980-01-01,35.0,-160.0,287.80164
1980-01-01,35.0,-157.5,288.0295
1980-01-01,35.0,-155.0,288.01923
1980-01-01,35.0,-152.5,288.02548
1980-01-01,35.0,-150.0,288.15717
1980-01-01,35.0,-147.5,288.3618
1980-01-01,35.0,-145.0,288.81665
1980-01-01,35.0,-142.5,289.10004
1980-01-01,35.0,-140.0,289.6608
1980-01-01,35.0,-137.5,290.0812
1980-01-01,35.0,-135.0,290.4801
1980-01-01,35.0,-132.5,290.49527
1980-01-01,35.0,-130.0,290.31308
1980-01-01,35.0,-127.5,289.90805
1980-01-01,35.0,-125.0,288.7609
1980-01-01,35.0,-122.5,287.56436
1980-01-01,35.0,-120.0,286.51184
1980-01-01,35.0,-77.5,290.97437
1980-01-01,35.0,-75.0,292.79788
1980-01-01,35.0,-72.5,293.87277
1980-01-01,35.0,-70.0,293.65784
1980-01-01,35.0,-67.5,293.61176
1980-01-01,35.0,-65.0,293.65784
1980-01-01,35.0,-62.5,293.19836
1980-01-01,35.0,-60.0,293.0104
1980-01-01,35.0,-57.5,292.96207
1980-01-01,35.0,-55.0,293.12238
1980-01-01,35.0,-52.5,293.1599
1980-01-01,35.0,-50.0,292.9911
1980-01-01,35.0,-47.5,292.9786
1980-01-01,35.0,-45.0,292.67194
1980-01-01,35.0,-42.5,292.34286
1980-01-01,35.0,-40.0,292.31146
1980-01-01,35.0,-37.5,292.22333
1980-01-01,35.0,-35.0,292.25327
1980-01-01,35.0,-32.5,292.5043
1980-01-01,35.0,-30.0,292.39392
1980-01-01,35.0,-27.5,292.28058
1980-01-01,35.0,-25.0,291.9772
1980-01-01,35.0,-22.5,291.9397
1980-01-01,35.0,-20.0,291.73224
1980-01-01,35.0,-17.5,291.46228
1980-01-01,35.0,-15.0,291.28137
1980-01-01,35.0,-12.5,290.8975
1980-01-01,35.0,-10.0,290.3844
1980-01-01,35.0,-7.5,290.00735
1980-01-01,35.0,12.5,289.32834
1980-01-01,35.0,15.0,289.59155
1980-01-01,35.0,17.5,289.3842
1980-01-01,35.0,20.0,289.11877
1980-01-01,35.0,22.5,289.0688
1980-01-01,35.0,25.0,289.2724
1980-01-01,35.0,27.5,289.8239
1980-01-01,35.0,30.0,290.09705
1980-01-01,35.0,32.5,290.7797
1980-01-01,35.0,35.0,291.04514
1980-01-01,35.0,122.5,282.4334
1980-01-01,35.0,125.0,283.193
1980-01-01,35.0,127.5,287.50525
1980-01-01,35.0,130.0,288.57434
1980-01-01,35.0,132.5,287.9365
1980-01-01,35.0,135.0,288.6983
1980-01-01,35.0,137.5,291.1308
1980-01-01,35.0,140.0,291.61203
1980-01-01,35.0,142.5,292.99542
1980-01-01,35.0,145.0,292.99527
1980-01-01,35.0,147.5,292.44293
1980-01-01,35.0,150.0,292.73822
1980-01-01,35.0,152.5,292.28424
1980-01-01,35.0,155.0,291.3258
1980-01-01,35.0,157.5,290.81442
1980-01-01,35.0,160.0,290.73206
1980-01-01,35.0,162.5,290.8772
1980-01-01,35.0,165.0,291.68546
1980-01-01,35.0,167.5,292.34088
1980-01-01,35.0,170.0,291.52292
1980-01-01,35.0,172.5,291.3266
1980-01-01,35.0,175.0,291.30338
1980-01-01,35.0,177.5,290.24106
1980-01-01,32.5,-180.0,291.03088
1980-01-01,32.5,-177.5,290.74863
1980-01-01,32.5,-175.0,291.01767
1980-01-01,32.5,-172.5,290.69556
1980-01-01,32.5,-170.0,290.20792
1980-01-01,32.5,-167.5,289.94153
1980-01-01,32.5,-165.0,289.83295
1980-01-01,32.5,-162.5,289.54013
1980-01-01,32.5,-160.0,289.36377
1980-01-01,32.5,-157.5,289.51904
1980-01-01,32.5,-155.0,289.6499
1980-01-01,32.5,-152.5,289.66754
1980-01-01,32.5,-150.0,289.99127
1980-01-01,32.5,-147.5,290.20032
1980-01-01,32.5,-145.0,290.62076
1980-01-01,32.5,-142.5,290.95728
1980-01-01,32.5,-140.0,291.46887
1980-01-01,32.5,-137.5,291.4819
1980-01-01,32.5,-135.0,291.66614
1980-01-01,32.5,-132.5,291.7772
1980-01-01,32.5,-130.0,291.87454
1980-01-01,32.5,-127.5,291.29178
1980-01-01,32.5,-125.0,290.1427
1980-01-01,32.5,-122.5,289.04538
1980-01-01,32.5,-120.0,288.03995
1980-01-01,32.5,-117.5,288.31314
1980-01-01,32.5,-80.0,291.8267
1980-01-01,32.5,-77.5,295.44928
1980-01-01,32.5,-75.0,294.78867
1980-01-01,32.5,-72.5,293.87488
1980-01-01,32.5,-70.0,294.1301
1980-01-01,32.5,-67.5,294.09
1980-01-01,32.5,-65.0,293.92715
1980-01-01,32.5,-62.5,294.04007
1980-01-01,32.5,-60.0,294.3171
1980-01-01,32.5,-57.5,294.1447
1980-01-01,32.5,-55.0,294.26816
1980-01-01,32.5,-52.5,294.07056
1980-01-01,32.5,-50.0,293.977
1980-01-01,32.5,-47.5,293.71066
1980-01-01,32.5,-45.0,293.95285
1980-01-01,32.5,-42.5,293.8441
1980-01-01,32.5,-40.0,293.74548
1980-01-01,32.5,-37.5,293.6993
1980-01-01,32.5,-35.0,293.7616
1980-01-01,32.5,-32.5,293.80478
1980-01-01,32.5,-30.0,293.5799
1980-01-01,32.5,-27.5,293.38293
1980-01-01,32.5,-25.0,292.9244
1980-01-01,32.5,-22.5,292.5319
1980-01-01,32.5,-20.0,292.42868
1980-01-01,32.5,-17.5,292.03595
1980-01-01,32.5,-15.0,291.7652
1980-01-01,32.5,-12.5,291.44342
1980-01-01,32.5,-10.0,290.76828
1980-01-01,32.5,17.5,290.4895
1980-01-01,32.5,20.0,290.47562
1980-01-01,32.5,27.5,290.90753
1980-01-01,32.5,30.0,290.87817
1980-01-01,32.5,32.5,291.31467
1980-01-01,32.5,122.5,283.34558
1980-01-01,32.5,125.0,287.80252
1980-01-01,32.5,127.5,291.1483
1980-01-01,32.5,130.0,291.305
1980-01-01,32.5,132.5,293.1105
1980-01-01,32.5,135.0,293.88776
1980-01-01,32.5,137.5,293.34753
1980-01-01,32.5,140.0,293.60947
1980-01-01,32.5,142.5,293.17722
1980-01-01,32.5,145.0,292.89648
1980-01-01,32.5,147.5,293.21838
1980-01-01,32.5,150.0,293.5262
1980-01-01,32.5,152.5,293.66364
1980-01-01,32.5,155.0,293.63348
1980-01-01,32.5,157.5,293.09192
1980-01-01,32.5,160.0,292.77295
1980-01-01,32.5,162.5,292.65143
1980-01-01,32.5,165.0,292.52267
1980-01-01,32.5,167.5,292.60117
1980-01-01,32.5,170.0,292.7444
1980-01-01,32.5,172.5,292.007
1980-01-01,32.5,175.0,291.52957
1980-01-01,32.5,177.5,291.3427
1980-01-01,30.0,-180.0,292.3005
1980-01-01,30.0,-177.5,292.10117
1980-01-01,30.0,-175.0,292.19037
1980-01-01,30.0,-172.5,292.1531
1980-01-01,30.0,-170.0,292.34625
1980-01-01,30.0,-167.5,292.28516
1980-01-01,30.0,-165.0,291.84476
1980-01-01,30.0,-162.5,292.02036
1980-01-01,30.0,-160.0,292.08136
1980-01-01,30.0,-157.5,291.96494
1980-01-01,30.0,-155.0,292.07983
1980-01-01,30.0,-152.5,292.3304
1980-01-01,30.0,-150.0,292.58862
1980-01-01,30.0,-147.5,292.6101
1980-01-01,30.0,-145.0,292.538
1980-01-01,30.0,-142.5,292.48468
1980-01-01,30.0,-140.0,292.36667
1980-01-01,30.0,-137.5,292.37894
1980-01-01,30.0,-135.0,292.75137
1980-01-01,30.0,-132.5,292.77484
1980-01-01,30.0,-130.0,292.8453
1980-01-01,30.0,-127.5,292.43164
1980-01-01,30.0,-125.0,291.78876
1980-01-01,30.0,-122.5,290.8029
1980-01-01,30.0,-120.0,289.9311
1980-01-01,30.0,-117.5,289.74362
1980-01-01,30.0,-115.0,289.98914
1980-01-01,30.0,-112.5,290.1907
1980-01-01,30.0,-95.0,289.5105
1980-01-01,30.0,-92.5,290.76056
1980-01-01,30.0,-90.0,290.8611
1980-01-01,30.0,-87.5,292.47076
1980-01-01,30.0,-85.0,291.8987
1980-01-01,30.0,-80.0,295.7033
1980-01-01,30.0,-77.5,295.76395
1980-01-01,30.0,-75.0,294.74506
1980-01-01,30.0,-72.5,294.77097
1980-01-01,30.0,-70.0,294.93008
1980-01-01,30.0,-67.5,294.99133
1980-01-01,30.0,-65.0,295.02448
1980-01-01,30.0,-62.5,295.13394
1980-01-01,30.0,-60.0,295.43982
1980-01-01,30.0,-57.5,295.49588
1980-01-01,30.0,-55.0,295.4651
1980-01-01,30.0,-52.5,295.14664
1980-01-01,30.0,-50.0,295.16138
1980-01-01,30.0,-47.5,295.17444
1980-01-01,30.0,-45.0,295.3089
1980-01-01,30.0,-42.5,295.33298
1980-01-01,30.0,-40.0,295.29114
1980-01-01,30.0,-37.5,295.0276
1980-01-01,30.0,-35.0,294.99155
1980-01-01,30.0,-32.5,294.75333
1980-01-01,30.0,-30.0,294.5382
1980-01-01,30.0,-27.5,294.2928
1980-01-01,30.0,-25.0,293.9931
1980-01-01,30.0,-22.5,293.50702
1980-01-01,30.0,-20.0,292.8271
1980-01-01,30.0,-17.5,292.14072
1980-01-01,30.0,-15.0,291.83752
1980-01-01,30.0,-12.5,291.36905
1980-01-01,30.0,50.0,293.3765
1980-01-01,30.0,122.5,287.13187
1980-01-01,30.0,125.0,290.48834
1980-01-01,30.0,127.5,293.70514
1980-01-01,30.0,130.0,294.93112
1980-01-01,30.0,132.5,295.2407
1980-01-01,30.0,135.0,295.05573
1980-01-01,30.0,137.5,295.2406
1980-01-01,30.0,140.0,294.9038
1980-01-01,30.0,142.5,294.3144
1980-01-01,30.0,145.0,294.0184
1980-01-01,30.0,147.5,294.07928
1980-01-01,30.0,150.0,294.2229
1980-01-01,30.0,152.5,294.59323
1980-01-01,30.0,155.0,294.8483
1980-01-01,30.0,157.5,294.63312
1980-01-01,30.0,160.0,294.1936
1980-01-01,30.0,162.5,294.02652
1980-01-01,30.0,165.0,293.3291
1980-01-01,30.0,167.5,292.88464
1980-01-01,30.0,170.0,292.97546
1980-01-01,30.0,172.5,292.874
1980-01-01,30.0,175.0,292.9578
1980-01-01,30.0,177.5,292.59903
1980-01-01,27.5,-180.0,294.2517
1980-01-01,27.5,-177.5,294.1603
1980-01-01,27.5,-175.0,294.42847
1980-01-01,27.5,-172.5,294.21518
1980-01-01,27.5,-170.0,294.07135
1980-01-01,27.5,-167.5,294.22473
1980-01-01,27.5,-165.0,294.52167
1980-01-01,27.5,-162.5,294.34747
1980-01-01,27.5,-160.0,294.35532
1980-01-01,27.5,-157.5,294.23666
1980-01-01,27.5,-155.0,294.41898
1980-01-01,27.5,-152.5,294.33322
1980-01-01,27.5,-150.0,294.40833
1980-01-01,27.5,-147.5,294.34848
1980-01-01,27.5,-145.0,294.20724
1980-01-01,27.5,-142.5,294.13794
1980-01-01,27.5,-140.0,293.75583
1980-01-01,27.5,-137.5,293.56226
1980-01-01,27.5,-135.0,293.53268
1980-01-01,27.5,-132.5,293.5545
1980-01-01,27.5,-130.0,293.55002
1980-01-01,27.5,-127.5,293.1899
1980-01-01,27.5,-125.0,292.80676
1980-01-01,27.5,-122.5,292.66498
1980-01-01,27.5,-120.0,291.75168
1980-01-01,27.5,-117.5,290.92825
1980-01-01,27.5,-115.0,290.66766
1980-01-01,27.5,-110.0,292.58463
1980-01-01,27.5,-95.0,294.36026
1980-01-01,27.5,-92.5,295.0885
1980-01-01,27.5,-90.0,296.21085
1980-01-01,27.5,-87.5,296.04385
1980-01-01,27.5,-85.0,295.06158
1980-01-01,27.5,-82.5,293.38766
1980-01-01,27.5,-77.5,296.7279
1980-01-01,27.5,-75.0,296.1355
1980-01-01,27.5,-72.5,295.63376
1980-01-01,27.5,-70.0,295.81863
1980-01-01,27.5,-67.5,295.97977
1980-01-01,27.5,-65.0,296.3426
1980-01-01,27.5,-62.5,296.55756
1980-01-01,27.5,-60.0,296.49124
1980-01-01,27.5,-57.5,296.66693
1980-01-01,27.5,-55.0,296.6112
1980-01-01,27.5,-52.5,296.53473
1980-01-01,27.5,-50.0,296.5194
1980-01-01,27.5,-47.5,296.41113
1980-01-01,27.5,-45.0,296.44327
1980-01-01,27.5,-42.5,296.62396
1980-01-01,27.5,-40.0,296.44736
1980-01-01,27.5,-37.5,296.47644
1980-01-01,27.5,-35.0,296.27222
1980-01-01,27.5,-32.5,295.87823
1980-01-01,27.5,-30.0,295.60742
1980-01-01,27.5,-27.5,295.29486
1980-01-01,27.5,-25.0,294.89206
1980-01-01,27.5,-22.5,294.39316
1980-01-01,27.5,-20.0,293.58954
1980-01-01,27.5,-17.5,292.5511
1980-01-01,27.5,-15.0,291.80157
1980-01-01,27.5,35.0,296.64087
1980-01-01,27.5,50.0,295.23633
1980-01-01,27.5,52.5,296.64984
1980-01-01,27.5,55.0,296.49048
1980-01-01,27.5,120.0,287.756
1980-01-01,27.5,122.5,291.7929
1980-01-01,27.5,125.0,294.3346
1980-01-01,27.5,127.5,296.19293
1980-01-01,27.5,130.0,296.16
1980-01-01,27.5,132.5,295.69235
1980-01-01,27.5,135.0,295.92795
1980-01-01,27.5,137.5,295.90808
1980-01-01,27.5,140.0,295.36655
1980-01-01,27.5,142.5,295.4782
1980-01-01,27.5,145.0,295.33237
1980-01-01,27.5,147.5,295.13998
1980-01-01,27.5,150.0,295.80804
1980-01-01,27.5,152.5,296.30606
1980-01-01,27.5,155.0,296.1834
1980-01-01,27.5,157.5,296.15332
1980-01-01,27.5,160.0,295.55743
1980-01-01,27.5,162.5,295.15048
1980-01-01,27.5,165.0,294.98254
1980-01-01,27.5,167.5,294.40448
1980-01-01,27.5,170.0,294.19922
1980-01-01,27.5,172.5,294.3114
1980-01-01,27.5,175.0,294.49442
1980-01-01,27.5,177.5,294.3868
1980-01-01,25.0,-180.0,296.0472
1980-01-01,25.0,-177.5,296.0078
1980-01-01,25.0,-175.0,296.21085
1980-01-01,25.0,-172.5,296.37173
1980-01-01,25.0,-170.0,296.35077
1980-01-01,25.0,-167.5,296.2134
1980-01-01,25.0,-165.0,295.84857
1980-01-01,25.0,-162.5,295.75473
1980-01-01,25.0,-160.0,295.91074
1980-01-01,25.0,-157.5,295.71555
1980-01-01,25.0,-155.0,296.04282
1980-01-01,25.0,-152.5,295.8952
1980-01-01,25.0,-150.0,295.5799
1980-01-01,25.0,-147.5,295.47363
1980-01-01,25.0,-145.0,295.27744
1980-01-01,25.0,-142.5,295.01672
1980-01-01,25.0,-140.0,294.6463
1980-01-01,25.0,-137.5,294.26093
1980-01-01,25.0,-135.0,294.15314
1980-01-01,25.0,-132.5,294.0286
1980-01-01,25.0,-130.0,293.89426
1980-01-01,25.0,-127.5,293.882
1980-01-01,25.0,-125.0,293.67334
1980-01-01,25.0,-122.5,293.61047
1980-01-01,25.0,-120.0,292.99557
1980-01-01,25.0,-117.5,292.23132
1980-01-01,25.0,-115.0,292.65152
1980-01-01,25.0,-112.5,293.77917
1980-01-01,25.0,-107.5,294.29913
1980-01-01,25.0,-97.5,294.76553
1980-01-01,25.0,-95.0,295.97678
1980-01-01,25.0,-92.5,296.74707
1980-01-01,25.0,-90.0,297.977
1980-01-01,25.0,-87.5,298.3133
1980-01-01,25.0,-85.0,297.50314
1980-01-01,25.0,-82.5,296.13217
1980-01-01,25.0,-80.0,298.20096
1980-01-01,25.0,-77.5,297.7276
1980-01-01,25.0,-75.0,297.6547
1980-01-01,25.0,-72.5,297.06006
1980-01-01,25.0,-70.0,297.05316
1980-01-01,25.0,-67.5,297.38834
1980-01-01,25.0,-65.0,297.5731
1980-01-01,25.0,-62.5,297.52963
1980-01-01,25.0,-60.0,297.71866
1980-01-01,25.0,-57.5,297.68683
1980-01-01,25.0,-55.0,297.66946
1980-01-01,25.0,-52.5,297.6315
1980-01-01,25.0,-50.0,297.51453
1980-01-01,25.0,-47.5,297.22308
1980-01-01,25.0,-45.0,297.12994
1980-01-01,25.0,-42.5,297.27942
1980-01-01,25.0,-40.0,297.28705
1980-01-01,25.0,-37.5,297.31403
1980-01-01,25.0,-35.0,297.2978
1980-01-01,25.0,-32.5,296.8998
1980-01-01,25.0,-30.0,296.61166
1980-01-01,25.0,-27.5,296.4186
1980-01-01,25.0,-25.0,295.75204
1980-01-01,25.0,-22.5,294.9932
1980-01-01,25.0,-20.0,294.1824
1980-01-01,25.0,-17.5,292.82404
1980-01-01,25.0,37.5,297.81744
1980-01-01,25.0,57.5,297.73962
1980-01-01,25.0,60.0,298.0815
1980-01-01,25.0,62.5,298.01447
1980-01-01,25.0,65.0,297.49365
1980-01-01,25.0,120.0,290.68597
1980-01-01,25.0,122.5,295.88104
1980-01-01,25.0,125.0,297.27942
1980-01-01,25.0,127.5,297.51227
1980-01-01,25.0,130.0,296.52167
1980-01-01,25.0,132.5,296.0527
1980-01-01,25.0,135.0,296.3207
1980-01-01,25.0,137.5,297.00626
1980-01-01,25.0,140.0,296.78708
1980-01-01,25.0,142.5,296.72534
1980-01-01,25.0,145.0,296.84607
1980-01-01,25.0,147.5,297.1849
1980-01-01,25.0,150.0,297.39404
1980-01-01,25.0,152.5,297.9294
1980-01-01,25.0,155.0,297.78366
1980-01-01,25.0,157.5,297.2974
1980-01-01,25.0,160.0,296.83838
1980-01-01,25.0,162.5,296.73782
1980-01-01,25.0,165.0,296.6259
1980-01-01,25.0,167.5,296.45053
1980-01-01,25.0,170.0,296.44815
1980-01-01,25.0,172.5,296.1669
1980-01-01,25.0,175.0,296.25528
1980-01-01,25.0,177.5,296.09882
1980-01-01,22.5,-180.0,297.56015
1980-01-01,22.5,-177.5,297.40915
1980-01-01,22.5,-175.0,297.27817
1980-01-01,22.5,-172.5,297.35928
1980-01-01,22.5,-170.0,297.5517
1980-01-01,22.5,-167.5,297.65906
1980-01-01,22.5,-165.0,297.47552
1980-01-01,22.5,-162.5,297.25964
1980-01-01,22.5,-160.0,297.1567
1980-01-01,22.5,-157.5,297.0782
1980-01-01,22.5,-155.0,297.10095
1980-01-01,22.5,-152.5,296.94553
1980-01-01,22.5,-150.0,296.73547
1980-01-01,22.5,-147.5,296.34177
1980-01-01,22.5,-145.0,296.12143
1980-01-01,22.5,-142.5,295.79883
1980-01-01,22.5,-140.0,295.61966
1980-01-01,22.5,-137.5,295.48376
1980-01-01,22.5,-135.0,295.30472
1980-01-01,22.5,-132.5,295.0308
1980-01-01,22.5,-130.0,295.02176
1980-01-01,22.5,-127.5,294.6587
1980-01-01,22.5,-125.0,294.3266
1980-01-01,22.5,-122.5,293.86517
1980-01-01,22.5,-120.0,293.73398
1980-01-01,22.5,-117.5,293.5901
1980-01-01,22.5,-115.0,294.14105
1980-01-01,22.5,-112.5,295.42526
1980-01-01,22.5,-110.0,295.8352
1980-01-01,22.5,-107.5,295.76724
1980-01-01,22.5,-97.5,295.92163
1980-01-01,22.5,-95.0,296.71393
1980-01-01,22.5,-92.5,297.32333
1980-01-01,22.5,-90.0,297.5718
1980-01-01,22.5,-87.5,298.13474
1980-01-01,22.5,-85.0,299.32635
1980-01-01,22.5,-82.5,298.32254
1980-01-01,22.5,-80.0,298.98862
1980-01-01,22.5,-75.0,298.67252
1980-01-01,22.5,-72.5,298.3998
1980-01-01,22.5,-70.0,298.3548
1980-01-01,22.5,-67.5,298.1667
1980-01-01,22.5,-65.0,298.35617
1980-01-01,22.5,-62.5,298.40424
1980-01-01,22.5,-60.0,298.613
1980-01-01,22.5,-57.5,298.6417
1980-01-01,22.5,-55.0,298.54312
1980-01-01,22.5,-52.5,298.39703
1980-01-01,22.5,-50.0,298.1583
1980-01-01,22.5,-47.5,298.00397
1980-01-01,22.5,-45.0,297.95447
1980-01-01,22.5,-42.5,298.02356
1980-01-01,22.5,-40.0,298.0347
1980-01-01,22.5,-37.5,297.8552
1980-01-01,22.5,-35.0,297.71304
1980-01-01,22.5,-32.5,297.4602
1980-01-01,22.5,-30.0,297.22446
1980-01-01,22.5,-27.5,296.73602
1980-01-01,22.5,-25.0,296.22702
1980-01-01,22.5,-22.5,295.35233
1980-01-01,22.5,-20.0,294.41028
1980-01-01,22.5,-17.5,292.67737
1980-01-01,22.5,37.5,298.4239
1980-01-01,22.5,60.0,297.93054
1980-01-01,22.5,62.5,298.15738
1980-01-01,22.5,65.0,297.8334
1980-01-01,22.5,67.5,297.16406
1980-01-01,22.5,72.5,296.45874
1980-01-01,22.5,87.5,297.2749
1980-01-01,22.5,90.0,297.18225
1980-01-01,22.5,112.5,292.48367
1980-01-01,22.5,115.0,293.85693
1980-01-01,22.5,117.5,293.46628
1980-01-01,22.5,120.0,295.64047
1980-01-01,22.5,122.5,297.63223
1980-01-01,22.5,125.0,298.0211
1980-01-01,22.5,127.5,298.02325
1980-01-01,22.5,130.0,297.618
1980-01-01,22.5,132.5,297.42548
1980-01-01,22.5,135.0,297.70505
1980-01-01,22.5,137.5,297.94754
1980-01-01,22.5,140.0,298.40186
1980-01-01,22.5,142.5,298.7033
1980-01-01,22.5,145.0,298.4217
1980-01-01,22.5,147.5,298.30536
1980-01-01,22.5,150.0,298.3754
1980-01-01,22.5,152.5,298.3697
1980-01-01,22.5,155.0,298.22665
1980-01-01,22.5,157.5,297.95828
1980-01-01,22.5,160.0,297.77994
1980-01-01,22.5,162.5,297.89194
1980-01-01,22.5,165.0,298.15994
1980-01-01,22.5,167.5,298.2542
1980-01-01,22.5,170.0,297.96558
1980-01-01,22.5,172.5,297.8086
1980-01-01,22.5,175.0,297.9242
1980-01-01,22.5,177.5,297.7724
1980-01-01,20.0,-180.0,298.58215
1980-01-01,20.0,-177.5,298.3559
1980-01-01,20.0,-175.0,298.3296
1980-01-01,20.0,-172.5,298.39252
1980-01-01,20.0,-170.0,298.39404
1980-01-01,20.0,-167.5,298.46384
1980-01-01,20.0,-165.0,298.4801
1980-01-01,20.0,-162.5,298.5042
1980-01-01,20.0,-160.0,298.30325
1980-01-01,20.0,-157.5,298.11188
1980-01-01,20.0,-155.0,297.58777
1980-01-01,20.0,-152.5,297.51874
1980-01-01,20.0,-150.0,297.3894
1980-01-01,20.0,-147.5,297.318
1980-01-01,20.0,-145.0,297.25806
1980-01-01,20.0,-142.5,297.0514
1980-01-01,20.0,-140.0,297.06873
1980-01-01,20.0,-137.5,296.63916
1980-01-01,20.0,-135.0,296.3186
1980-01-01,20.0,-132.5,295.94687
1980-01-01,20.0,-130.0,295.81192
1980-01-01,20.0,-127.5,295.703
1980-01-01,20.0,-125.0,295.36316
1980-01-01,20.0,-122.5,294.87405
1980-01-01,20.0,-120.0,295.16483
1980-01-01,20.0,-117.5,295.62036
1980-01-01,20.0,-115.0,295.854
1980-01-01,20.0,-112.5,296.55713
1980-01-01,20.0,-110.0,296.99756
1980-01-01,20.0,-107.5,297.17877
1980-01-01,20.0,-105.0,298.2348
1980-01-01,20.0,-95.0,296.7506
1980-01-01,20.0,-92.5,297.54846
1980-01-01,20.0,-87.5,300.5497
1980-01-01,20.0,-85.0,299.90533
1980-01-01,20.0,-82.5,299.67966
1980-01-01,20.0,-80.0,299.65604
1980-01-01,20.0,-77.5,299.59396
1980-01-01,20.0,-75.0,299.75732
1980-01-01,20.0,-67.5,299.08365
1980-01-01,20.0,-65.0,299.1413
1980-01-01,20.0,-62.5,299.2039
1980-01-01,20.0,-60.0,299.38504
1980-01-01,20.0,-57.5,299.33517
1980-01-01,20.0,-55.0,299.24164
1980-01-01,20.0,-52.5,299.1457
1980-01-01,20.0,-50.0,299.07312
1980-01-01,20.0,-47.5,298.8819
1980-01-01,20.0,-45.0,298.78748
1980-01-01,20.0,-42.5,298.65955
1980-01-01,20.0,-40.0,298.59988
1980-01-01,20.0,-37.5,298.466
1980-01-01,20.0,-35.0,298.02725
1980-01-01,20.0,-32.5,297.74478
1980-01-01,20.0,-30.0,297.4192
1980-01-01,20.0,-27.5,296.9013
1980-01-01,20.0,-25.0,296.28748
1980-01-01,20.0,-22.5,295.4758
1980-01-01,20.0,-20.0,295.18127
1980-01-01,20.0,-17.5,293.8109
1980-01-01,20.0,37.5,299.41638
1980-01-01,20.0,40.0,300.3333
1980-01-01,20.0,60.0,298.39835
1980-01-01,20.0,62.5,298.63086
1980-01-01,20.0,65.0,298.49408
1980-01-01,20.0,67.5,298.73425
1980-01-01,20.0,70.0,298.67633
1980-01-01,20.0,72.5,298.01993
1980-01-01,20.0,85.0,299.27353
1980-01-01,20.0,87.5,299.22778
1980-01-01,20.0,90.0,299.0837
1980-01-01,20.0,92.5,299.1192
1980-01-01,20.0,107.5,294.85742
1980-01-01,20.0,112.5,295.64264
1980-01-01,20.0,115.0,296.18265
1980-01-01,20.0,117.5,296.6517
1980-01-01,20.0,120.0,297.83188
1980-01-01,20.0,122.5,298.93884
1980-01-01,20.0,125.0,298.6889
1980-01-01,20.0,127.5,298.74228
1980-01-01,20.0,130.0,299.03766
1980-01-01,20.0,132.5,299.00763
1980-01-01,20.0,135.0,298.9145
1980-01-01,20.0,137.5,299.09482
1980-01-01,20.0,140.0,299.54556
1980-01-01,20.0,142.5,299.76556
1980-01-01,20.0,145.0,299.43097
1980-01-01,20.0,147.5,299.08347
1980-01-01,20.0,150.0,298.84222
1980-01-01,20.0,152.5,298.85428
1980-01-01,20.0,155.0,298.7242
1980-01-01,20.0,157.5,298.84756
1980-01-01,20.0,160.0,298.87943
1980-01-01,20.0,162.5,298.83463
1980-01-01,20.0,165.0,299.06055
1980-01-01,20.0,167.5,298.98248
1980-01-01,20.0,170.0,298.90753
1980-01-01,20.0,172.5,298.77045
1980-01-01,20.0,175.0,298.67004
1980-01-01,20.0,177.5,298.72638
1980-01-01,17.5,-180.0,299.36194
1980-01-01,17.5,-177.5,299.39746
1980-01-01,17.5,-175.0,299.44873
1980-01-01,17.5,-172.5,299.4708
1980-01-01,17.5,-170.0,299.191
1980-01-01,17.5,-167.5,299.24786
1980-01-01,17.5,-165.0,299.15277
1980-01-01,17.5,-162.5,298.97186
1980-01-01,17.5,-160.0,298.6841
1980-01-01,17.5,-157.5,298.43854
1980-01-01,17.5,-155.0,298.24313
1980-01-01,17.5,-152.5,298.31802
1980-01-01,17.5,-150.0,298.1784
1980-01-01,17.5,-147.5,298.10147
1980-01-01,17.5,-145.0,298.1501
1980-01-01,17.5,-142.5,298.1128
1980-01-01,17.5,-140.0,298.01807
1980-01-01,17.5,-137.5,297.53433
1980-01-01,17.5,-135.0,297.2805
1980-01-01,17.5,-132.5,297.1081
1980-01-01,17.5,-130.0,297.16333
1980-01-01,17.5,-127.5,297.02792
1980-01-01,17.5,-125.0,296.6145
1980-01-01,17.5,-122.5,296.38077
1980-01-01,17.5,-120.0,296.20746
1980-01-01,17.5,-117.5,296.8737
1980-01-01,17.5,-115.0,297.4591
1980-01-01,17.5,-112.5,297.88187
1980-01-01,17.5,-110.0,298.15604
1980-01-01,17.5,-107.5,298.51
1980-01-01,17.5,-105.0,299.51123
